id_student,code_module,code_presentation,final_result,highest_education,age_band,gender,disability,num_of_prev_attempts,date_registration,score_first_assessment,delay_first_assessment,first_assessment_type,clicks_till_course_starts,active_days_before_course_start,clicks_from_course_start_until_first_assessment,active_days_from_course_start_until_first_assessment
581283,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,F,N,0,-143.0,0.0,,TMA,0.0,0.0,0.0,0.0
581320,DDD,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-31.0,65.0,0.0,TMA,22.0,4.0,79.0,6.0
581552,DDD,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-70.0,84.0,-16.0,TMA,145.0,13.0,226.0,18.0
581584,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-23.0,0.0,,TMA,14.0,2.0,35.0,2.0
581593,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-107.0,83.0,0.0,TMA,109.0,10.0,299.0,18.0
581648,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-161.0,0.0,,TMA,0.0,0.0,0.0,0.0
581697,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-87.0,78.0,0.0,TMA,35.0,5.0,185.0,11.0
581755,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-37.0,63.0,2.0,TMA,0.0,0.0,59.0,4.0
581818,DDD,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-70.0,0.0,,TMA,15.0,3.0,108.0,11.0
581922,DDD,2013J,Pass,HE Qualification,0-35,F,N,0,-63.0,67.0,-1.0,TMA,303.0,16.0,406.0,23.0
582026,DDD,2013J,Fail,Lower Than A Level,0-35,F,N,0,-156.0,45.0,0.0,TMA,39.0,1.0,66.0,6.0
582160,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-114.0,64.0,-1.0,TMA,30.0,2.0,226.0,14.0
582227,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-137.0,70.0,12.0,TMA,49.0,3.0,243.0,13.0
582288,DDD,2013J,Withdrawn,Lower Than A Level,35-55,F,N,0,-151.0,0.0,,TMA,2.0,1.0,0.0,0.0
582302,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-148.0,85.0,14.0,TMA,0.0,0.0,0.0,0.0
582320,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-127.0,70.0,-6.0,TMA,31.0,1.0,51.0,5.0
582373,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-151.0,89.0,0.0,TMA,61.0,6.0,257.0,13.0
582416,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-96.0,98.0,-1.0,TMA,80.0,5.0,351.0,18.0
582452,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-86.0,74.0,-2.0,TMA,163.0,7.0,114.0,9.0
582464,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-42.0,71.0,-1.0,TMA,79.0,6.0,216.0,21.0
582554,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-73.0,79.0,-1.0,TMA,42.0,5.0,319.0,21.0
582848,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-136.0,55.0,5.0,TMA,1.0,1.0,180.0,11.0
582879,DDD,2013J,Pass,Lower Than A Level,35-55,M,N,0,-151.0,85.0,-2.0,TMA,150.0,10.0,559.0,23.0
582931,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-37.0,78.0,0.0,TMA,27.0,6.0,73.0,9.0
582954,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-81.0,0.0,,TMA,2.0,1.0,3.0,1.0
583037,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-96.0,63.0,-1.0,TMA,102.0,8.0,317.0,12.0
583147,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-52.0,0.0,,TMA,70.0,5.0,29.0,4.0
583198,DDD,2013J,Pass,Lower Than A Level,0-35,F,N,0,16.0,82.0,6.0,TMA,0.0,0.0,5.0,2.0
583215,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-102.0,69.0,0.0,TMA,68.0,4.0,140.0,13.0
583221,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-151.0,0.0,,TMA,0.0,0.0,0.0,0.0
583247,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-145.0,80.0,-2.0,TMA,79.0,5.0,60.0,8.0
583293,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-103.0,86.0,-2.0,TMA,31.0,4.0,299.0,18.0
583335,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-139.0,81.0,-3.0,TMA,89.0,8.0,163.0,16.0
583438,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-25.0,0.0,,TMA,59.0,5.0,0.0,0.0
583514,DDD,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-124.0,88.0,-7.0,TMA,73.0,3.0,257.0,12.0
583540,DDD,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-49.0,57.0,4.0,TMA,0.0,0.0,16.0,2.0
583570,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-151.0,0.0,,TMA,11.0,2.0,0.0,0.0
583580,DDD,2013J,Fail,Lower Than A Level,35-55,M,Y,0,-142.0,0.0,,TMA,87.0,4.0,57.0,2.0
583606,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-72.0,52.0,0.0,TMA,33.0,2.0,223.0,10.0
583775,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-137.0,76.0,2.0,TMA,26.0,3.0,287.0,15.0
583871,DDD,2013J,Pass,Lower Than A Level,0-35,F,N,0,-116.0,71.0,-3.0,TMA,30.0,1.0,333.0,11.0
583946,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-124.0,70.0,-5.0,TMA,113.0,7.0,447.0,19.0
583955,DDD,2013J,Pass,Lower Than A Level,35-55,F,N,0,-79.0,77.0,-1.0,TMA,187.0,7.0,378.0,14.0
584077,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-148.0,55.0,1.0,TMA,22.0,3.0,26.0,2.0
584082,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-145.0,0.0,,TMA,139.0,8.0,51.0,5.0
584132,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-142.0,62.0,-4.0,TMA,47.0,3.0,55.0,6.0
584183,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-131.0,88.0,0.0,TMA,74.0,6.0,110.0,17.0
584305,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-39.0,0.0,,TMA,0.0,0.0,0.0,0.0
584315,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-53.0,49.0,0.0,TMA,0.0,0.0,125.0,6.0
584433,DDD,2013J,Pass,A Level or Equivalent,0-35,F,Y,0,-145.0,87.0,-2.0,TMA,0.0,0.0,189.0,7.0
584455,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-99.0,42.0,15.0,TMA,1.0,1.0,69.0,6.0
584495,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-109.0,81.0,0.0,TMA,44.0,3.0,117.0,9.0
584517,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,Y,0,-109.0,0.0,,TMA,33.0,1.0,0.0,0.0
584532,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-137.0,0.0,,TMA,0.0,0.0,0.0,0.0
584586,DDD,2013J,Fail,A Level or Equivalent,0-35,M,Y,0,-102.0,86.0,0.0,TMA,0.0,0.0,74.0,6.0
584591,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-114.0,0.0,,TMA,24.0,1.0,198.0,12.0
584615,DDD,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-121.0,0.0,,TMA,0.0,0.0,2.0,1.0
584628,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-95.0,0.0,,TMA,19.0,4.0,79.0,6.0
584640,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-95.0,80.0,8.0,TMA,130.0,9.0,31.0,4.0
584883,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,F,Y,0,-113.0,0.0,,TMA,0.0,0.0,0.0,0.0
584914,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-70.0,69.0,-31.0,TMA,48.0,5.0,58.0,6.0
584918,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-139.0,68.0,-1.0,TMA,115.0,4.0,235.0,16.0
584932,DDD,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-36.0,0.0,,TMA,10.0,2.0,0.0,0.0
584943,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-99.0,74.0,-1.0,TMA,105.0,8.0,291.0,15.0
585098,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-25.0,88.0,4.0,TMA,23.0,2.0,253.0,8.0
585134,DDD,2013J,Pass,HE Qualification,35-55,M,N,0,-66.0,82.0,-1.0,TMA,59.0,5.0,156.0,11.0
585208,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-142.0,71.0,-1.0,TMA,63.0,6.0,192.0,14.0
585210,DDD,2013J,Fail,A Level or Equivalent,0-35,M,Y,0,-121.0,69.0,4.0,TMA,6.0,2.0,15.0,3.0
585326,DDD,2013J,Pass,A Level or Equivalent,35-55,F,Y,0,-107.0,85.0,-5.0,TMA,100.0,5.0,364.0,17.0
585359,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-45.0,49.0,0.0,TMA,95.0,7.0,246.0,19.0
585384,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-95.0,0.0,,TMA,0.0,0.0,0.0,0.0
585422,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-102.0,96.0,-5.0,TMA,295.0,11.0,299.0,12.0
585525,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,Y,0,-127.0,24.0,0.0,TMA,17.0,3.0,56.0,4.0
585579,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-131.0,0.0,,TMA,3.0,1.0,58.0,5.0
585695,DDD,2013J,Pass,A Level or Equivalent,0-35,M,Y,0,-72.0,89.0,0.0,TMA,225.0,10.0,211.0,14.0
585929,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-43.0,0.0,,TMA,0.0,0.0,0.0,0.0
585998,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-136.0,89.0,-19.0,TMA,228.0,11.0,214.0,9.0
586022,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-88.0,72.0,-1.0,TMA,212.0,14.0,252.0,17.0
586113,DDD,2013J,Fail,Lower Than A Level,35-55,F,N,0,-116.0,71.0,-8.0,TMA,170.0,10.0,250.0,14.0
586128,DDD,2013J,Pass,HE Qualification,35-55,M,N,0,-96.0,89.0,-1.0,TMA,181.0,5.0,727.0,25.0
586243,DDD,2013J,Distinction,A Level or Equivalent,35-55,F,N,0,-136.0,81.0,-10.0,TMA,71.0,6.0,247.0,17.0
586257,DDD,2013J,Pass,HE Qualification,0-35,F,N,0,-102.0,91.0,-2.0,TMA,84.0,8.0,184.0,17.0
586317,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-136.0,0.0,,TMA,0.0,0.0,0.0,0.0
586470,DDD,2013J,Fail,Lower Than A Level,35-55,M,N,0,-86.0,92.0,-1.0,TMA,237.0,8.0,306.0,18.0
586497,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-29.0,78.0,-3.0,TMA,0.0,0.0,251.0,19.0
586526,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-78.0,67.0,0.0,TMA,68.0,4.0,168.0,13.0
586536,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-135.0,0.0,,TMA,0.0,0.0,0.0,0.0
586550,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-79.0,61.0,0.0,TMA,0.0,0.0,62.0,11.0
586609,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-109.0,78.0,0.0,TMA,123.0,6.0,109.0,8.0
586625,DDD,2013J,Fail,HE Qualification,0-35,M,N,0,-120.0,79.0,0.0,TMA,11.0,3.0,294.0,14.0
586707,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-88.0,70.0,-2.0,TMA,14.0,1.0,61.0,5.0
586762,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-121.0,72.0,-5.0,TMA,27.0,4.0,501.0,15.0
586800,DDD,2013J,Distinction,HE Qualification,35-55,M,N,0,-66.0,94.0,-3.0,TMA,463.0,17.0,692.0,26.0
586823,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-124.0,0.0,,TMA,30.0,2.0,0.0,0.0
586912,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-113.0,66.0,-6.0,TMA,46.0,4.0,316.0,24.0
586961,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-131.0,0.0,,TMA,2.0,1.0,0.0,0.0
587002,DDD,2013J,Pass,Lower Than A Level,0-35,F,N,0,-102.0,92.0,-3.0,TMA,208.0,6.0,184.0,12.0
587006,DDD,2013J,Fail,Lower Than A Level,35-55,M,N,0,-131.0,56.0,0.0,TMA,22.0,3.0,62.0,7.0
587099,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,Y,0,-124.0,0.0,,TMA,8.0,1.0,14.0,1.0
587179,DDD,2013J,Withdrawn,HE Qualification,0-35,F,N,0,-86.0,0.0,,TMA,6.0,1.0,25.0,3.0
587310,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-94.0,0.0,,TMA,48.0,1.0,0.0,0.0
587552,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-124.0,0.0,,TMA,0.0,0.0,0.0,0.0
587576,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-129.0,12.0,7.0,TMA,161.0,6.0,47.0,8.0
587641,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-124.0,71.0,-1.0,TMA,82.0,4.0,202.0,17.0
587862,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-108.0,81.0,-3.0,TMA,34.0,7.0,306.0,23.0
587989,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-124.0,90.0,-9.0,TMA,627.0,14.0,619.0,20.0
588013,DDD,2013J,Withdrawn,HE Qualification,0-35,F,N,0,-114.0,75.0,-10.0,TMA,67.0,5.0,298.0,12.0
588033,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-116.0,86.0,-1.0,TMA,5.0,1.0,166.0,11.0
588086,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-122.0,79.0,-21.0,TMA,129.0,8.0,129.0,13.0
588132,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-38.0,88.0,-2.0,TMA,122.0,9.0,895.0,26.0
588146,DDD,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-124.0,67.0,0.0,TMA,134.0,5.0,407.0,19.0
588178,DDD,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-124.0,91.0,-9.0,TMA,390.0,13.0,469.0,20.0
588197,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-96.0,0.0,,TMA,185.0,7.0,327.0,9.0
588208,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-109.0,83.0,-2.0,TMA,110.0,6.0,294.0,9.0
588219,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-124.0,58.0,-1.0,TMA,6.0,2.0,143.0,10.0
588242,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-121.0,0.0,,TMA,0.0,0.0,0.0,0.0
588293,DDD,2013J,Pass,Lower Than A Level,35-55,M,N,0,-74.0,90.0,0.0,TMA,131.0,13.0,98.0,17.0
588352,DDD,2013J,Pass,HE Qualification,0-35,F,N,0,-99.0,95.0,-4.0,TMA,73.0,6.0,470.0,24.0
588430,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-114.0,79.0,-2.0,TMA,1.0,1.0,199.0,11.0
588460,DDD,2013J,Fail,Lower Than A Level,35-55,M,N,0,-123.0,81.0,-2.0,TMA,105.0,6.0,691.0,23.0
588482,DDD,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-79.0,66.0,-6.0,TMA,23.0,6.0,252.0,16.0
588485,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-38.0,0.0,,TMA,1.0,1.0,0.0,0.0
588493,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-53.0,90.0,-6.0,TMA,96.0,9.0,292.0,24.0
588537,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-120.0,49.0,0.0,TMA,98.0,7.0,177.0,9.0
588540,DDD,2013J,Distinction,A Level or Equivalent,35-55,F,N,0,-123.0,93.0,-28.0,TMA,958.0,17.0,1366.0,26.0
588556,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-122.0,57.0,0.0,TMA,40.0,3.0,210.0,14.0
588566,DDD,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-39.0,75.0,-1.0,TMA,9.0,1.0,128.0,6.0
588658,DDD,2013J,Withdrawn,HE Qualification,35-55,F,N,0,-113.0,0.0,,TMA,0.0,0.0,0.0,0.0
588707,DDD,2013J,Distinction,A Level or Equivalent,0-35,F,N,0,-36.0,93.0,-3.0,TMA,205.0,10.0,363.0,14.0
588815,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-122.0,0.0,,TMA,0.0,0.0,0.0,0.0
588824,DDD,2013J,Pass,HE Qualification,0-35,F,Y,0,-92.0,70.0,0.0,TMA,61.0,3.0,227.0,15.0
588850,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-45.0,91.0,-2.0,TMA,144.0,8.0,134.0,13.0
588884,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-121.0,68.0,-3.0,TMA,75.0,8.0,195.0,13.0
589007,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-73.0,0.0,,TMA,17.0,1.0,46.0,1.0
589019,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-113.0,77.0,-1.0,TMA,133.0,11.0,296.0,20.0
589171,DDD,2013J,Fail,Lower Than A Level,0-35,F,N,0,-98.0,54.0,-3.0,TMA,0.0,0.0,45.0,2.0
589212,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,Y,0,-86.0,0.0,,TMA,51.0,5.0,2.0,1.0
589220,DDD,2013J,Pass,HE Qualification,35-55,F,N,0,-98.0,87.0,-2.0,TMA,261.0,13.0,404.0,20.0
589445,DDD,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-70.0,0.0,,TMA,56.0,4.0,0.0,0.0
589458,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-81.0,77.0,-15.0,TMA,389.0,9.0,674.0,17.0
589503,DDD,2013J,Pass,Lower Than A Level,0-35,F,N,0,-109.0,78.0,-1.0,TMA,30.0,5.0,214.0,11.0
589531,DDD,2013J,Pass,A Level or Equivalent,0-35,F,Y,0,-116.0,76.0,-7.0,TMA,6.0,2.0,84.0,4.0
589557,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-56.0,88.0,0.0,TMA,57.0,8.0,211.0,11.0
589569,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-107.0,0.0,,TMA,0.0,0.0,0.0,0.0
589582,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-72.0,49.0,0.0,TMA,30.0,2.0,340.0,15.0
589584,DDD,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-96.0,69.0,-4.0,TMA,28.0,4.0,73.0,5.0
589630,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-116.0,0.0,,TMA,0.0,0.0,0.0,0.0
589723,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-102.0,87.0,-5.0,TMA,67.0,5.0,181.0,12.0
589875,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-29.0,73.0,-1.0,TMA,0.0,0.0,173.0,8.0
589932,DDD,2013J,Fail,Lower Than A Level,0-35,F,N,0,-49.0,66.0,-1.0,TMA,197.0,4.0,233.0,9.0
589956,DDD,2013J,Pass,Lower Than A Level,35-55,M,N,0,-51.0,78.0,-12.0,TMA,57.0,3.0,257.0,12.0
589963,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-52.0,0.0,,TMA,119.0,10.0,31.0,4.0
590177,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-93.0,0.0,,TMA,0.0,0.0,0.0,0.0
590184,DDD,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-115.0,0.0,,TMA,55.0,3.0,16.0,2.0
590235,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-58.0,0.0,,TMA,0.0,0.0,0.0,0.0
590370,DDD,2013J,Fail,Lower Than A Level,35-55,M,N,0,-58.0,43.0,0.0,TMA,178.0,6.0,223.0,12.0
590380,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,M,Y,0,-113.0,0.0,,TMA,0.0,0.0,0.0,0.0
590392,DDD,2013J,Pass,A Level or Equivalent,0-35,M,Y,0,-107.0,79.0,-6.0,TMA,74.0,7.0,109.0,9.0
590397,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-113.0,78.0,12.0,TMA,42.0,2.0,164.0,10.0
590402,DDD,2013J,Fail,A Level or Equivalent,35-55,M,N,0,-113.0,17.0,-1.0,TMA,90.0,3.0,117.0,5.0
590420,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-113.0,0.0,,TMA,31.0,1.0,22.0,3.0
590443,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-113.0,89.0,-7.0,TMA,357.0,13.0,533.0,20.0
590464,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-96.0,0.0,,TMA,0.0,0.0,0.0,0.0
590482,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-102.0,74.0,0.0,TMA,132.0,9.0,416.0,17.0
590541,DDD,2013J,Withdrawn,A Level or Equivalent,35-55,F,N,0,-64.0,0.0,,TMA,232.0,12.0,7.0,1.0
590676,DDD,2013J,Pass,No Formal quals,0-35,M,N,0,-29.0,73.0,0.0,TMA,84.0,7.0,258.0,22.0
590762,DDD,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-35.0,95.0,-3.0,TMA,0.0,0.0,74.0,12.0
590789,DDD,2013J,Pass,HE Qualification,0-35,F,N,0,-31.0,80.0,-6.0,TMA,106.0,8.0,215.0,14.0
590811,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-32.0,80.0,-1.0,TMA,82.0,9.0,145.0,18.0
590828,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-101.0,28.0,2.0,TMA,25.0,3.0,109.0,7.0
590881,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-39.0,0.0,,TMA,14.0,2.0,19.0,2.0
590886,DDD,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-53.0,64.0,0.0,TMA,28.0,6.0,85.0,16.0
590918,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-50.0,47.0,-1.0,TMA,15.0,4.0,79.0,10.0
590920,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-60.0,54.0,-2.0,TMA,97.0,9.0,383.0,14.0
590921,DDD,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-107.0,86.0,-9.0,TMA,152.0,9.0,296.0,19.0
590951,DDD,2013J,Fail,Lower Than A Level,0-35,F,N,0,-109.0,0.0,,TMA,1.0,1.0,28.0,2.0
591071,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-87.0,84.0,-1.0,TMA,51.0,4.0,207.0,13.0
591163,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-80.0,75.0,-1.0,TMA,150.0,7.0,329.0,12.0
591193,DDD,2013J,Pass,Lower Than A Level,35-55,M,N,0,-96.0,89.0,-13.0,TMA,370.0,17.0,558.0,20.0
591202,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-52.0,75.0,-4.0,TMA,107.0,7.0,108.0,8.0
591210,DDD,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-56.0,52.0,0.0,TMA,56.0,7.0,155.0,10.0
591230,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-38.0,88.0,-1.0,TMA,189.0,6.0,386.0,16.0
591593,DDD,2013J,Pass,Lower Than A Level,0-35,M,Y,0,-63.0,67.0,-1.0,TMA,65.0,4.0,68.0,10.0
591648,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-92.0,68.0,0.0,TMA,78.0,6.0,97.0,4.0
591650,DDD,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-107.0,66.0,0.0,TMA,36.0,4.0,150.0,8.0
591694,DDD,2013J,Fail,HE Qualification,0-35,F,N,0,-60.0,68.0,4.0,TMA,44.0,5.0,77.0,6.0
591845,DDD,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-107.0,0.0,,TMA,17.0,5.0,17.0,2.0
591852,DDD,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-36.0,0.0,,TMA,0.0,0.0,0.0,0.0
591891,DDD,2013J,Pass,A Level or Equivalent,35-55,M,Y,0,-106.0,85.0,-5.0,TMA,189.0,10.0,205.0,12.0
591980,DDD,2013J,Fail,HE Qualification,0-35,M,N,0,-93.0,0.0,,TMA,17.0,2.0,14.0,1.0
592093,DDD,2013J,Pass,Lower Than A Level,0-35,M,N,0,-53.0,75.0,-1.0,TMA,172.0,12.0,373.0,25.0
592173,DDD,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-66.0,0.0,,TMA,0.0,0.0,0.0,0.0
592189,DDD,2013J,Pass,HE Qualification,0-35,M,N,0,-102.0,83.0,-1.0,TMA,27.0,3.0,170.0,7.0
592252,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-90.0,78.0,0.0,TMA,18.0,2.0,208.0,13.0
592284,DDD,2013J,Fail,A Level or Equivalent,0-35,F,Y,0,-87.0,0.0,15.0,TMA,16.0,3.0,39.0,7.0
592299,DDD,2013J,Withdrawn,HE Qualification,0-35,F,N,0,-102.0,0.0,,TMA,0.0,0.0,0.0,0.0
592315,DDD,2013J,Pass,Lower Than A Level,0-35,M,Y,0,-102.0,69.0,-2.0,TMA,149.0,6.0,312.0,20.0
592382,DDD,2013J,Pass,Lower Than A Level,35-55,M,N,0,-70.0,76.0,12.0,TMA,99.0,10.0,474.0,20.0
592486,DDD,2013J,Fail,Lower Than A Level,0-35,M,N,0,-58.0,0.0,,TMA,0.0,0.0,0.0,0.0
592494,DDD,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-58.0,85.0,-5.0,TMA,33.0,3.0,192.0,12.0
592577,DDD,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-64.0,95.0,-3.0,TMA,281.0,15.0,542.0,26.0
592625,DDD,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-44.0,84.0,14.0,TMA,45.0,4.0,50.0,5.0
592658,DDD,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-87.0,0.0,,TMA,0.0,0.0,0.0,0.0
